id,created_at,original_text,screen_name,author_id,replies,retweet_count,to,hashtags,user_mentions,urls
1096715982511529984,Sat Feb 16 10:20:40 +0000 2019,"INEC themselves have given assurances, day after day and almost hour after hour that they are in complete readiness for the elections. We and all our citizens believed them.",MBuhari,2936714848,108,882,,,,
1096715911988416512,Sat Feb 16 10:20:24 +0000 2019,"Many Nigerians have traveled to various locations to exercise their right to vote, and international observers are gathered.",MBuhari,2936714848,138,896,,,,
1096715719847362560,Sat Feb 16 10:19:38 +0000 2019,"I am deeply disappointed that despite the long notice given and our preparations both locally and internationally, the Independent National Electoral Commission (INEC) postponed the Presidential and National Assembly elections within hours of its commencement.",MBuhari,2936714848,4109,5625,,,,
1096115097775288320,Thu Feb 14 18:32:58 +0000 2019,Full text of my Address to the Nation this evening: https://www.facebook.com/1528952840718244/posts/2341517692795084/,MBuhari,2936714848,637,841,,,,https://www.facebook.com/1528952840718244/posts/2341517692795084/
1096066294686892033,Thu Feb 14 15:19:03 +0000 2019,"As a military Head of State, young and rather ruthless, I did things a certain way. Now, as a democratically elected President, I have to do things differently. A lot of what I’m doing now is based on the lessons I have learned from previous experiences.",MBuhari,2936714848,358,977,,,,
1096032441599442944,Thu Feb 14 13:04:32 +0000 2019,"All over the country we are building and fixing the roads and rail lines that were not done since 1999. Where did all the money go? The last time there was a focus on Infrastructure in Nigeria was when I was in charge of the Petroleum Trust Fund (PTF), more than 20 years ago.",MBuhari,2936714848,534,1406,,,,
1095998715486224385,Thu Feb 14 10:50:31 +0000 2019,It is understandable that we all want to live comfortable lives. It is also important to realize that the most comfortable thing we can all do is to work hard and live within our means.,MBuhari,2936714848,1749,3819,,,,
1095226406437572609,Tue Feb 12 07:41:38 +0000 2019,"Fellow Nigerians, this is our story. Join us as we take Nigeria to the Next Level!",MBuhari,2936714848,2350,3624,,,,
1094720968063438852,Sun Feb 10 22:13:12 +0000 2019,I humbly ask for your support again in the coming election to enable us move to the NEXT LEVEL & consolidate on the successes recorded in making Nigeria a better place. I don’t take your support for granted. We will continue to work to protect your interest & deliver our mandate.,MBuhari,2936714848,5904,4760,,,,
1094638145222643712,Sun Feb 10 16:44:05 +0000 2019,"The vested interests at play can make this fight difficult. By way of their looting, the corrupt have powerful resources at their disposal. And they will use them. For when you fight corruption, you can be sure it will fight back. https://www.facebook.com/1528952840718244/posts/2338773303069523/",MBuhari,2936714848,171,485,,,,https://www.facebook.com/1528952840718244/posts/2338773303069523/
1094637809896439808,Sun Feb 10 16:42:45 +0000 2019,"A policy programme that does not have fighting corruption at its core is destined to fail. The battle against graft must be the base on which we secure the country, build our economy, provide decent infrastructure and educate the next generation. https://www.facebook.com/1528952840718244/posts/2338773303069523/",MBuhari,2936714848,186,477,,,,https://www.facebook.com/1528952840718244/posts/2338773303069523/
1094630161507672064,Sun Feb 10 16:12:22 +0000 2019,"How Corruption threatens Nigeria | We have secured high profile convictions, but greater cases remain. Lawyers table endless objections to obstruct court proceedings, whilst their clients hope it lasts until a ‘friendly’ president is voted into office. https://www.facebook.com/1528952840718244/posts/2338773303069523/",MBuhari,2936714848,1222,1722,,,,https://www.facebook.com/1528952840718244/posts/2338773303069523/
1090366558440955906,Tue Jan 29 21:50:20 +0000 2019,"I thank all the people who came out today in Abia and Imo, to welcome us. We are greatly encouraged in our journey and our mission to take Nigeria to the Next Level. We will not let you down.",MBuhari,2936714848,278,438,,,,
1090365831266086912,Tue Jan 29 21:47:26 +0000 2019,"It is gratifying to note that Nigerians can see the difference. Methodically, slowly, but very efficiently, we are cleaning up the mess; moving our economy away from rent and arbitrage and resolutely building an economy that rewards investment, enterprise and hard work.",MBuhari,2936714848,129,424,,,,
1090365427681845250,Tue Jan 29 21:45:50 +0000 2019,"I am perplexed by the fact that those who turned their backs on these problems when they had the chance to solve them, somehow still have the courage to campaign about unemployment and poverty.",MBuhari,2936714848,137,364,,,,
1090364812465442817,Tue Jan 29 21:43:23 +0000 2019,"I was told that before this intervention, Ariaria’s traders only got 4 hours a day of electricity, and paid exorbitantly for it. This is the sad legacy we inherited, but which we are replacing with reliable power supply that is cleaner and better for our environment.",MBuhari,2936714848,50,199,,,,
1090364467651792897,Tue Jan 29 21:42:01 +0000 2019,"With this new IPP, 4,000 shops in Ariaria now have dedicated power. Our plan is to extend this to all 37,000 shops. Being a market that supplies shoes, bags, clothing and many household accessories to Nigeria, and many African countries, reliable power supply is very critical.",MBuhari,2936714848,53,210,,,,
1090363352667381760,Tue Jan 29 21:37:35 +0000 2019,"Today we took our Presidential Campaign to Abia and Imo States. In Aba I commissioned the Ariaria Market Independent Power Project. I assured the business owners in Ariara that under my watch, they will experience better days. Greater prosperity is coming.",MBuhari,2936714848,620,998,,,,
1088856895757127680,Fri Jan 25 17:51:28 +0000 2019,"Fellow Nigerians, we can only stand a chance to win the fight against Corruption, and position our dear nation for accelerated development when we stand together to contend against it. Thank you and may God bless our country.",MBuhari,2936714848,792,965,,,,
1088856803838963713,Fri Jan 25 17:51:06 +0000 2019,"In further compliance with the same Order of the Code of Conduct Tribunal, I hereby invite Hon. Justice Ibrahim Tanko Mohammed JSC,being the next most Senior Justice in the Supreme Court, to come forward to take the Judicial Oath as Chief Justice of Nigeria in an Acting Capacity.",MBuhari,2936714848,463,993,,,,
1088856653989072897,Fri Jan 25 17:50:30 +0000 2019,"Accordingly, I hereby suspend the Honourable Mr. Justice Walter Nkanu Samuel Onnoghen, GCON as the Chief Justice of Nigeria pending final determination of the case against him at the Code of Conduct Tribunal.",MBuhari,2936714848,258,708,,,,
1088856572686667777,Fri Jan 25 17:50:11 +0000 2019,"In line with this administration’s avowed respect for the Rule of Law, I have wholeheartedly obeyed the Order of the Code of Conduct Tribunal dated 23rd January 2019.",MBuhari,2936714848,97,466,,,,
1088856489425543168,Fri Jan 25 17:49:51 +0000 2019,"It also explains why I am not only complying immediately, but with some degree of relief for the battered sensibilities of ordinary Nigerians whose patience must have become severely over-taxed by these anomalies.",MBuhari,2936714848,35,424,,,,
1088856415706497025,Fri Jan 25 17:49:34 +0000 2019,It is against this background that I have received the Order of the Code of Conduct Tribunal directing me to suspend the Chief Justice pending final determination of the cases against him.,MBuhari,2936714848,45,439,,,,
1088856284504432641,Fri Jan 25 17:49:02 +0000 2019,... enjoying what are clearly the proceeds of the corruption which for so long has defeated the efforts of this nation to develop and prosper.,MBuhari,2936714848,24,399,,,,
1088856220482576390,Fri Jan 25 17:48:47 +0000 2019,"Since there is nothing the Executive Arm can do after the apex court of the land has spoken on any matter, several of these individuals walk free among us today, ...",MBuhari,2936714848,28,419,,,,
1088856085321211904,Fri Jan 25 17:48:15 +0000 2019,... and after quite a number of them have been convicted by the trial and appellate courts.,MBuhari,2936714848,12,381,,,,
1088856021035085829,Fri Jan 25 17:48:00 +0000 2019,"It is no secret that this government is dissatisfied with the alarming rate in which the Supreme Court of Nigeria under the oversight of Justice Walter Onnoghen has serially set free, persons accused of the most dire acts of corruption, often on mere technicalities, ...",MBuhari,2936714848,137,532,,,,
1088855881092136962,Fri Jan 25 17:47:26 +0000 2019,The efforts of the Executive will amount to nothing without the cooperation of the Legislature and especially the Judiciary.,MBuhari,2936714848,34,382,,,,
1088855822648688641,Fri Jan 25 17:47:12 +0000 2019,"As you are all aware, the fight against corruption is one of the tripod of policies promised to Nigerians by this administration. Needless to say that it is an existential Policy which must be given adequate attention and commitment by all the three arms of government.",MBuhari,2936714848,40,399,,,,
1088855668629663744,Fri Jan 25 17:46:36 +0000 2019,"As a Government, we cannot stand by wailing and wringing our hands helplessly but give our full backing and support to those brave elements within the Judiciary who act forthrightly, irrespective of who is involved.",MBuhari,2936714848,28,395,,,,
1088855517022310400,Fri Jan 25 17:45:59 +0000 2019,"If Justice cannot be done and clearly seen to be done, society itself is at risk of the most unimaginable chaos.",MBuhari,2936714848,54,467,,,,
1088855389603590145,Fri Jan 25 17:45:29 +0000 2019,"In the midst of all these distracting events, the essential question of whether the accused CJN actually has a case to answer has been lost in the squabble over the form and nature of his trial. This should not be so.",MBuhari,2936714848,18,407,,,,
1088855311107145728,Fri Jan 25 17:45:10 +0000 2019,For it is certain that no ordinary Nigerian can get the swift and special treatment Justice Onnoghen has enjoyed from his subordinates and privies in our Judicature.,MBuhari,2936714848,28,412,,,,
1088855244635860993,Fri Jan 25 17:44:54 +0000 2019,"Nigeria is a constitutional democracy and no one must be, or be seen to be, above the law. Unfortunately, the drama around the trial of the Chief Justice of Nigeria has challenged that pillar of justice in the perception of the ordinary man on the street.",MBuhari,2936714848,113,502,,,,
1088855145000173568,Fri Jan 25 17:44:31 +0000 2019,"No doubt, that it is the proper interpretation, but is it the right disposition for our nation?",MBuhari,2936714848,145,438,,,,
1088855073302724609,Fri Jan 25 17:44:14 +0000 2019,"The real effect has been a stalling of the trial of Justice Onnoghen, helped along by lawyers who insist that these orders, whether right or wrong are technically valid, and must be obeyed till an appellate Court says otherwise.",MBuhari,2936714848,20,395,,,,
1088854967597838336,Fri Jan 25 17:43:48 +0000 2019,"... all of them characterised by an unholy alacrity between the time of filing, hearing and delivery of judgment in same.",MBuhari,2936714848,22,391,,,,
1088854900598099968,Fri Jan 25 17:43:32 +0000 2019,"Not only the trial court, but others have been put on the spot. Practically every other day since his trial commenced, the nation has witnessed various courts granting orders and counter-orders in favour of the Chief Justice of Nigeria, ...",MBuhari,2936714848,17,424,,,,
1088854771430293509,Fri Jan 25 17:43:02 +0000 2019,"There is simply no way the officers of that court, from the Chairman to the bailiffs, can pretend to be unaffected by the influence of the leader of the Judiciary.",MBuhari,2936714848,13,407,,,,
1088854705026027520,Fri Jan 25 17:42:46 +0000 2019,"Whether deliberately or inadvertently, we have all seen the full weight of the Chief Justice of Nigeria descend on the tender head of one of the organs of justice under his control.",MBuhari,2936714848,14,424,,,,
1088854604564045825,Fri Jan 25 17:42:22 +0000 2019,... to hear the allegation on merit and conclude the trial as quickly as possible considering the nature of the times in which we live.,MBuhari,2936714848,15,406,,,,
1088854535160950791,Fri Jan 25 17:42:05 +0000 2019,"Unfortunately, he has not done so. Instead, the nation has been treated to the sordid spectacle of a judicial game of wits in which the Chief Justice of Nigeria and his legal team have made nonsense of the efforts of the Code of Conduct Tribunal...",MBuhari,2936714848,32,478,,,,
1088854362439512066,Fri Jan 25 17:41:24 +0000 2019,... to spare our Judicial Arm further disrepute by removing himself from superintending over it while his trial lasted.,MBuhari,2936714848,21,438,,,,
1088854311369625600,Fri Jan 25 17:41:12 +0000 2019,"One expected that with his moral authority so wounded, by these serious charges of corruption, more so by his own written admission, Mr. Justice Onnoghen would have acted swiftly...",MBuhari,2936714848,24,462,,,,
1088853981324083202,Fri Jan 25 17:39:53 +0000 2019,"Perhaps more worrisome is the CJN’s own written admission to the charges that he indeed failed to follow the spirit & letter of the law in declaring his assets, citing “mistake” & “forgetfulness” which are totally unknown to our laws as defences in the circumstances of his case.",MBuhari,2936714848,47,599,,,,
1088853727614812167,Fri Jan 25 17:38:53 +0000 2019,"Although the allegations in the petition are grievous enough in themselves, the security agencies have since then traced other suspicious transactions running into millions of dollars to the CJN’s personal accounts, all undeclared or improperly declared as required by law.",MBuhari,2936714848,42,540,,,,
1088853587051114498,Fri Jan 25 17:38:19 +0000 2019,The nation has been gripped by the tragic realities of no less a personality than the Chief Justice of Nigeria himself becoming the accused person in a corruption trial since details of the petition against him by a Civil Society Org. first became public about a fortnight ago.,MBuhari,2936714848,58,517,,,,
1088853438107209728,Fri Jan 25 17:37:44 +0000 2019,... of the cases against him at the Code of Conduct Tribunal and several other fora relating to his alleged breach of the Code of Conduct for Public Officers.,MBuhari,2936714848,41,469,,,,
1088853369232470017,Fri Jan 25 17:37:27 +0000 2019,"Fellow Nigerians, A short while ago, I was served with an Order of the Code of Conduct Tribunal issued on Wed 23rd January 2019, directing the suspension of the Chief Justice of Nigeria, Honourable Justice Walter Nkanu Samuel Onnoghen from office pending final determination...",MBuhari,2936714848,2894,2961,,,,
1088831381562630144,Fri Jan 25 16:10:05 +0000 2019,"We trust that as we shortly go to the polls, the Nigerian people will revalidate our mandate to continue to deliver on economic prosperity, national security and good governance, devoid of corruption.",MBuhari,2936714848,171,352,,,,
1088831258942160896,Fri Jan 25 16:09:36 +0000 2019,"I also thank Nigerians for the confidence reposed in our Administration’s strategy, under the Economic Recovery and Growth Plan, to ensure sustainable, inclusive and diversified growth, as well as to guarantee the socio-economic development of the nation.",MBuhari,2936714848,65,333,,,,
1088831137655463937,Fri Jan 25 16:09:07 +0000 2019,"I also thank the 11 State Governors, and their States, for their willingness to participate in the Pilot Phase of this programme.",MBuhari,2936714848,7,148,,,,
1088831061705084929,Fri Jan 25 16:08:49 +0000 2019,"Let me express my gratitude to the participating Investors for their commitment to working with this Administration to develop and deliver critical roads infrastructure, in key economic hubs and industrial centers.",MBuhari,2936714848,5,138,,,,
1088830864522391552,Fri Jan 25 16:08:02 +0000 2019,"I trust that the members of the Management Committee, under the leadership of the Minister of Finance, as well as the Minister of Power, Works and Housing, will discharge their duties in a diligent, responsible and patriotic way.",MBuhari,2936714848,7,144,,,,
1088830774202245126,Fri Jan 25 16:07:40 +0000 2019,"I have charged the Minister of Finance to ensure that the Management Committee, which is saddled with the responsibility of implementing this roads infrastructure development Scheme, is promptly inaugurated, so as to enable swift and smooth take-off.",MBuhari,2936714848,4,144,,,,
1088830572506554368,Fri Jan 25 16:06:52 +0000 2019,"The Minister has also laid out a set of revenue enhancement and other fiscal measures, which are targeted to increase revenues over the medium-term horizon, in line with the Strategic Revenue Growth Initiatives programme, which she launched here in Abuja, on January 23, 2019.",MBuhari,2936714848,4,147,,,,
1088830212157120512,Fri Jan 25 16:05:26 +0000 2019,"The Minister has submitted to me, a Fiscal Implications Report that indicates how the programme’s tax credits are to be administered in a manner that does not impair our revenue projections.",MBuhari,2936714848,12,150,,,,
1088829694978543616,Fri Jan 25 16:03:23 +0000 2019,I note the prudent fiscal risk management measures which the Minister of Finance has adopted to protect the integrity of this programme.,MBuhari,2936714848,5,143,,,,
1088829578351648768,Fri Jan 25 16:02:55 +0000 2019,"I call on other local and international investors, as well as State Govts, to embrace this roads infrastructure development Scheme. I personally invite you to submit viable proposals for more road projects, such that,in time, the scope of this initiative will cover all 36 States.",MBuhari,2936714848,10,163,,,,
1088829371475996672,Fri Jan 25 16:02:06 +0000 2019,"Through this Scheme, companies that are willing and able to spend their own funds on constructing roads to their factories or farms, will recover their construction costs by paying reduced taxes, over a period of time. We shall ensure complete transparency in these set-offs.",MBuhari,2936714848,7,191,,,,
1088829240336965633,Fri Jan 25 16:01:35 +0000 2019,"With this Road Infrastructure Development and Refurbishment Investment Tax Credit Scheme, 19 Eligible Road Projects are to be undertaken by 6 leading manufacturing and construction firms, located in 11 States, and in each of the six Geo-political Zones.",MBuhari,2936714848,7,181,,,,
1088829043347283970,Fri Jan 25 16:00:48 +0000 2019,The Executive Order 7 I signed today marks another milestone in changing the narrative that has dogged past efforts at developing critical roads infrastructure nationwide.,MBuhari,2936714848,14,200,,,,
1088828736177352704,Fri Jan 25 15:59:34 +0000 2019,"Through these innovative funding mechanisms, we have been able to address the challenges of project funding, cost variation and completion risks that have plagued the development of Nigeria’s critical roads infrastructure assets.",MBuhari,2936714848,11,164,,,,
1088828628807368707,Fri Jan 25 15:59:09 +0000 2019,"Furthermore, in December 2018 we raised an additional 100 Billion Naira for funding of another set of 28 road projects, also spread across the six Geo-Political Zones.",MBuhari,2936714848,12,180,,,,
1088828384942141441,Fri Jan 25 15:58:11 +0000 2019,"The 100 Billion Naira raised by the Debt Management Office through the Sukuk issuance in September 2017 has been fully deployed by the Ministry of Power, Works and Housing for 25 critical economic road projects located across each of the six Geo-political Zones.",MBuhari,2936714848,12,167,,,,
1088827898386096128,Fri Jan 25 15:56:15 +0000 2019,"PIDF is a 2.5 Trillion Naira initiative, being funded by the Nigeria Sovereign Investment Authority, the Nigeria Liquefied Natural Gas Dividend Account, the Federal Budget, as well as counterpart funds from China Exim Bank, China Development Bank, and other development partners.",MBuhari,2936714848,17,180,,,,
1088826574726750212,Fri Jan 25 15:50:59 +0000 2019,"... in critical Roads and Power Projects nationwide such as the 2nd Niger Bridge, Lagos – Ibadan Expressway, East-West Road, Abuja – Kano Road, and the Mambila Hydroelectric Power Project.",MBuhari,2936714848,22,187,,,,
1088825644962799617,Fri Jan 25 15:47:17 +0000 2019,"You may recall that on 25th February 2018, I approved the establishment of a Presidential Infrastructure Development Fund, through which the Nigeria Sovereign Investment Authority is investing...",MBuhari,2936714848,15,188,,,,
1088825519976652802,Fri Jan 25 15:46:48 +0000 2019,"In this regard, we have consistently adopted innovative solutions to complement the annual budgetary spending on infrastructure.",MBuhari,2936714848,10,173,,,,
1088825386673295360,Fri Jan 25 15:46:16 +0000 2019,"Despite these challenges, our Administration remains committed to keeping our promises to deliver qualitative roads and transportation infrastructure to our citizens, communities and businesses.",MBuhari,2936714848,23,173,,,,
1088825199380873216,Fri Jan 25 15:45:31 +0000 2019,"There have also been revenue shortfalls that have hampered our efforts to fully fund critical projects. In addition, at the inception of this Administration, we met a significant backlog of local contractors’ debts, which we have undertaken to clear.",MBuhari,2936714848,14,181,,,,
1088824856861466626,Fri Jan 25 15:44:09 +0000 2019,"In recent years, our reliance on annual budgetary allocations to fund roads development has been disappointing, given that our budget proposals have not always been passed in an expeditious manner by the National Assembly.",MBuhari,2936714848,16,214,,,,
1088824757800325125,Fri Jan 25 15:43:46 +0000 2019,"Since I oversaw the successful implementation of the Petroleum Trust Fund roads development programme in the 1990s, various models have been adopted in addressing Nigeria’s infrastructure gap.",MBuhari,2936714848,21,194,,,,
1088824590133010437,Fri Jan 25 15:43:06 +0000 2019,"This Executive Order seeks to demonstrate the commitment of our Administration to conceive, design, develop and deliver Public Private Partnerships with notable investors, so as to close Nigeria’s road infrastructure gap.",MBuhari,2936714848,13,194,,,,
1088824327389282304,Fri Jan 25 15:42:03 +0000 2019,Today in Abuja I signed into law Executive Order 7 of 2019 on the Road Infrastructure Development and Refurbishment Investment Tax Credit Scheme.,MBuhari,2936714848,520,1315,,,,
1088532114629369857,Thu Jan 24 20:20:54 +0000 2019,"After our Campaign Rally in Enugu, I commissioned a Centre of Excellence built by the Central Bank of Nigeria, at the University of Nigeria Enugu Campus.",MBuhari,2936714848,216,570,,,,
1088527165417766914,Thu Jan 24 20:01:14 +0000 2019,"We took our campaign to Anambra and Enugu States today. I thank everyone who came out to welcome us. In Onitsha I had the honour of commissioning the Zik Mausoleum, completed by our administration. I also visited the Obi of Onitsha in his Palace.",MBuhari,2936714848,642,1073,,,,
1086746476720648193,Sat Jan 19 22:05:25 +0000 2019,"Thank you Minna, thank you Niger State. We will continue to ensure that the resources of Nigeria work for all of the people of the country. We will ensure the completion and full commencement of operations of the Gurara and Zungeru Hydro Power Plants, both in Niger State.",MBuhari,2936714848,538,1317,,,,
1086744167617830913,Sat Jan 19 21:56:14 +0000 2019,"Today in Niger State I commissioned the Baro Inland Water Port. Our commitment to developing and upgrading the infrastructure of Nigeria is total, and we have demonstrated this beyond doubt since we came to power. I assure you that we will do even more in our second term.",MBuhari,2936714848,881,1509,,,,
1086734896238870528,Sat Jan 19 21:19:24 +0000 2019,"I can’t thank Plateau State enough for the overwhelming reception today. There were so many excited people,that I didn’t get a chance to address you. Thank you for your faith in us, & steadfastness over the years. We will not let you down,even as we seek another mandate from you.",MBuhari,2936714848,1579,2612,,,,
1085988575932489729,Thu Jan 17 19:53:47 +0000 2019,,MBuhari,2936714848,110,308,,,,
1085987514203234304,Thu Jan 17 19:49:34 +0000 2019,"Thank you, Edo State.",MBuhari,2936714848,146,539,,,,
1085931303571202048,Thu Jan 17 16:06:13 +0000 2019,,MBuhari,2936714848,58,396,,,,
1085930725541625856,Thu Jan 17 16:03:55 +0000 2019,"Thank you, Warri, thank you Delta State. I thank you very much.",MBuhari,2936714848,837,1912,,,,
1083473993666052097,Thu Jan 10 21:21:44 +0000 2019,"I enjoin the media in Nigeria to make extra effort to report actual and reliable information, and avoid being associated with fake news stories. Journalism is a very important part of our society and our democracy; it should be credible and based on facts at all times.",MBuhari,2936714848,1714,3009,,,,
1083086723037519874,Wed Jan 09 19:42:52 +0000 2019,We cannot and will not share money from the treasury to prospective voters. Nigerians have long sought for change and only the All Progressives Congress (APC) can deliver — and is delivering — that change. Our people can no longer be swayed by money politics.,MBuhari,2936714848,672,1567,,,,
1083085809329287169,Wed Jan 09 19:39:14 +0000 2019,I have made it clear to Government officials that there will be no money from the treasury for use in the 2019 campaign. I will not authorize that. One of the legacies I would like to leave behind is the clean-up of campaign financing in Nigeria.,MBuhari,2936714848,2652,4526,,,,
1081195229443702784,Fri Jan 04 14:26:44 +0000 2019,"Pleased to meet with the Nigeria Union of Pensioners, today. We have put a stop to the neglect of pensioners in Nigeria, by ensuring regular payment of monthly pensions,and of the backlog of arrears. We have also restored qualified pensioners arbitrarily removed from the payroll.",MBuhari,2936714848,808,1516,,,,
1080949771790155784,Thu Jan 03 22:11:23 +0000 2019,"The Executive Committee of the National Association of Nigerian Students (NANS) visited today. The ongoing strike action by ASUU was one of the issues we discussed. The Federal Government is working hard towards a resolution, and we will continue to ask for ASUU’s understanding.",MBuhari,2936714848,664,1040,,,,
1080886132164960256,Thu Jan 03 17:58:30 +0000 2019,"Their sacrifice will never be in vain. May their souls rest in peace, Amen.",MBuhari,2936714848,147,280,,,,
